asset_id,asset_name,owner_name,owner_classification,percentage_of_ownership,owner_direct_parent,owner_grouping,operator_name,percentage_of_operation,data_source,url,recency,created_date,original_inventory_sector
5110107,Bakken-US,Bowline Energy,,0.8425002951,Bowline Energy,Chord Energy; Continental Resources; Hess; ExxonMobil; Marathon Oil; ConocoPhillips,"",,"","",2019-12-31 00:00:00,2022-10-03 17:16:35.042459,oil-and-gas-production-and-transport
5110107,Bakken-US,Bowline Energy,,1.028189521,Bowline Energy,Chord Energy; Continental Resources; Hess; ExxonMobil; ConocoPhillips,"",,"","",2015-12-31 00:00:00,2022-10-03 17:16:35.032712,oil-and-gas-production-and-transport
5110107,Bakken-US,Chevron,,0,Chevron,Chord Energy; Continental Resources; ExxonMobil; Hess; ConocoPhillips,"",,"","",2016-12-31 00:00:00,2022-10-03 17:16:35.036437,oil-and-gas-production-and-transport
5110107,Bakken-US,Chevron,,0,Chevron,Chord Energy; Continental Resources; Hess; ExxonMobil; ConocoPhillips,"",,"","",2015-12-31 00:00:00,2022-10-03 17:16:35.034087,oil-and-gas-production-and-transport
5110107,Bakken-US,Chevron,,0.001551708293,Chevron,Chord Energy; Continental Resources; Hess; ExxonMobil; Marathon Oil; ConocoPhillips,"",,"","",2018-12-31 00:00:00,2022-10-03 17:16:35.041145,oil-and-gas-production-and-transport
5110107,Bakken-US,Chevron,,0.003385543593,Chevron,Continental Resources; Chord Energy; Hess; Marathon Oil; ExxonMobil; ConocoPhillips,"",,"","",2021-12-31 00:00:00,2022-10-03 17:16:35.048445,oil-and-gas-production-and-transport
5110107,Bakken-US,Chevron,,0.003856239711,Chevron,Hess; Continental Resources; Chord Energy; Marathon Oil; ExxonMobil,"",,"","",2020-12-31 00:00:00,2022-10-03 17:16:35.045984,oil-and-gas-production-and-transport
5110107,Bakken-US,Chevron,,0.003890022077,Chevron,Chord Energy; Continental Resources; Hess; ExxonMobil; Marathon Oil; ConocoPhillips,"",,"","",2019-12-31 00:00:00,2022-10-03 17:16:35.043434,oil-and-gas-production-and-transport
5110107,Bakken-US,Chevron,,0.006860196842,Chevron,Chord Energy; Continental Resources; Hess; ExxonMobil; ConocoPhillips; Enerplus,"",,"","",2017-12-31 00:00:00,2022-10-03 17:16:35.038525,oil-and-gas-production-and-transport
5110107,Bakken-US,Citation Oil and Gas,,0,Citation Oil & Gas,Chord Energy; Continental Resources; Hess; ExxonMobil; ConocoPhillips; Enerplus,"",,"","",2017-12-31 00:00:00,2022-10-03 17:16:35.038832,oil-and-gas-production-and-transport
5110107,Bakken-US,Citation Oil and Gas,,0.005012017798,Citation Oil & Gas,Chord Energy; Continental Resources; Hess; ExxonMobil; Marathon Oil; ConocoPhillips,"",,"","",2018-12-31 00:00:00,2022-10-03 17:16:35.040934,oil-and-gas-production-and-transport
5110107,Bakken-US,Citation Oil and Gas,,0.0173565223,Citation Oil & Gas,Chord Energy; Continental Resources; Hess; ExxonMobil; Marathon Oil; ConocoPhillips,"",,"","",2019-12-31 00:00:00,2022-10-03 17:16:35.043333,oil-and-gas-production-and-transport
5110107,Bakken-US,Citation Oil and Gas,,0.02103873483,Citation Oil & Gas,Continental Resources; Chord Energy; Hess; Marathon Oil; ExxonMobil; ConocoPhillips,"",,"","",2021-12-31 00:00:00,2022-10-03 17:16:35.048131,oil-and-gas-production-and-transport
5110107,Bakken-US,Citation Oil and Gas,,0.03520325045,Citation Oil & Gas,Hess; Continental Resources; Chord Energy; Marathon Oil; ExxonMobil,"",,"","",2020-12-31 00:00:00,2022-10-03 17:16:35.045678,oil-and-gas-production-and-transport
5110107,Bakken-US,ConocoPhillips,,5.010055718,ConocoPhillips,Chord Energy; Continental Resources; Hess; ExxonMobil; ConocoPhillips,"",,"","",2015-12-31 00:00:00,2022-10-03 17:16:35.032084,oil-and-gas-production-and-transport
5110107,Bakken-US,ConocoPhillips,,5.288735753,ConocoPhillips,Chord Energy; Continental Resources; ExxonMobil; Hess; ConocoPhillips,"",,"","",2016-12-31 00:00:00,2022-10-03 17:16:35.034443,oil-and-gas-production-and-transport
5110107,Bakken-US,ConocoPhillips,,5.323106302,ConocoPhillips,Chord Energy; Continental Resources; Hess; ExxonMobil; ConocoPhillips; Enerplus,"",,"","",2017-12-31 00:00:00,2022-10-03 17:16:35.036824,oil-and-gas-production-and-transport
5110107,Bakken-US,ConocoPhillips,,5.616716179,ConocoPhillips,Hess; Continental Resources; Chord Energy; Marathon Oil; ExxonMobil,"",,"","",2020-12-31 00:00:00,2022-10-03 17:16:35.044189,oil-and-gas-production-and-transport
5110107,Bakken-US,ConocoPhillips,,5.817788927,ConocoPhillips,Chord Energy; Continental Resources; Hess; ExxonMobil; Marathon Oil; ConocoPhillips,"",,"","",2018-12-31 00:00:00,2022-10-03 17:16:35.039292,oil-and-gas-production-and-transport
5110107,Bakken-US,ConocoPhillips,,5.835222184,ConocoPhillips,Chord Energy; Continental Resources; Hess; ExxonMobil; Marathon Oil; ConocoPhillips,"",,"","",2019-12-31 00:00:00,2022-10-03 17:16:35.041743,oil-and-gas-production-and-transport
5110107,Bakken-US,ConocoPhillips,,6.337009598,ConocoPhillips,Continental Resources; Chord Energy; Hess; Marathon Oil; ExxonMobil; ConocoPhillips,"",,"","",2021-12-31 00:00:00,2022-10-03 17:16:35.046495,oil-and-gas-production-and-transport
5110107,Bakken-US,Continental Resources,,11.28829626,Continental Resources,Chord Energy; Continental Resources; ExxonMobil; Hess; ConocoPhillips,"",,"","",2016-12-31 00:00:00,2022-10-03 17:16:35.034138,oil-and-gas-production-and-transport
5110107,Bakken-US,Continental Resources,,11.93171247,Continental Resources,Chord Energy; Continental Resources; Hess; ExxonMobil; ConocoPhillips; Enerplus,"",,"","",2017-12-31 00:00:00,2022-10-03 17:16:35.036506,oil-and-gas-production-and-transport
5110107,Bakken-US,Continental Resources,,12.11784061,Continental Resources,Hess; Continental Resources; Chord Energy; Marathon Oil; ExxonMobil,"",,"","",2020-12-31 00:00:00,2022-10-03 17:16:35.043865,oil-and-gas-production-and-transport
5110107,Bakken-US,Continental Resources,,12.59923581,Continental Resources,Chord Energy; Continental Resources; Hess; ExxonMobil; ConocoPhillips,"",,"","",2015-12-31 00:00:00,2022-10-03 17:16:35.031772,oil-and-gas-production-and-transport
5110107,Bakken-US,Continental Resources,,13.07714576,Continental Resources,Chord Energy; Continental Resources; Hess; ExxonMobil; Marathon Oil; ConocoPhillips,"",,"","",2019-12-31 00:00:00,2022-10-03 17:16:35.041351,oil-and-gas-production-and-transport
5110107,Bakken-US,Continental Resources,,13.1051856,Continental Resources,Chord Energy; Continental Resources; Hess; ExxonMobil; Marathon Oil; ConocoPhillips,"",,"","",2018-12-31 00:00:00,2022-10-03 17:16:35.038933,oil-and-gas-production-and-transport
5110107,Bakken-US,Continental Resources,,13.15569442,Continental Resources,Continental Resources; Chord Energy; Hess; Marathon Oil; ExxonMobil; ConocoPhillips,"",,"","",2021-12-31 00:00:00,2022-10-03 17:16:35.046237,oil-and-gas-production-and-transport
5110107,Bakken-US,Cornerstone Natural Resources LLC,,0.0144157089,Cornerstone Natural Resources,Hess; Continental Resources; Chord Energy; Marathon Oil; ExxonMobil,"",,"","",2020-12-31 00:00:00,2022-10-03 17:16:35.045781,oil-and-gas-production-and-transport
5110107,Bakken-US,Cornerstone Natural Resources LLC,,0.01775898736,Cornerstone Natural Resources,Continental Resources; Chord Energy; Hess; Marathon Oil; ExxonMobil; ConocoPhillips,"",,"","",2021-12-31 00:00:00,2022-10-03 17:16:35.048235,oil-and-gas-production-and-transport
5110107,Bakken-US,Cornerstone Natural Resources LLC,,0.01982830782,Cornerstone Natural Resources,Chord Energy; Continental Resources; Hess; ExxonMobil; Marathon Oil; ConocoPhillips,"",,"","",2019-12-31 00:00:00,2022-10-03 17:16:35.043283,oil-and-gas-production-and-transport
5110107,Bakken-US,Cornerstone Natural Resources LLC,,0.02569628788,Cornerstone Natural Resources,Chord Energy; Continental Resources; Hess; ExxonMobil; Marathon Oil; ConocoPhillips,"",,"","",2018-12-31 00:00:00,2022-10-03 17:16:35.040829,oil-and-gas-production-and-transport
5110107,Bakken-US,Cornerstone Natural Resources LLC,,0.02922002593,Cornerstone Natural Resources,Chord Energy; Continental Resources; Hess; ExxonMobil; ConocoPhillips; Enerplus,"",,"","",2017-12-31 00:00:00,2022-10-03 17:16:35.038371,oil-and-gas-production-and-transport
5110107,Bakken-US,Cornerstone Natural Resources LLC,,0.03137847914,Cornerstone Natural Resources,Chord Energy; Continental Resources; ExxonMobil; Hess; ConocoPhillips,"",,"","",2016-12-31 00:00:00,2022-10-03 17:16:35.036043,oil-and-gas-production-and-transport
5110107,Bakken-US,Cornerstone Natural Resources LLC,,0.05081908917,Cornerstone Natural Resources,Chord Energy; Continental Resources; Hess; ExxonMobil; ConocoPhillips,"",,"","",2015-12-31 00:00:00,2022-10-03 17:16:35.033601,oil-and-gas-production-and-transport
5110107,Bakken-US,Crescent Point Energy,,0.1644114831,Crescent Point Energy,Chord Energy; Continental Resources; Hess; ExxonMobil; ConocoPhillips,"",,"","",2015-12-31 00:00:00,2022-10-03 17:16:35.033286,oil-and-gas-production-and-transport
5110107,Bakken-US,Crescent Point Energy,,0.302344506,Crescent Point Energy,Chord Energy; Continental Resources; ExxonMobil; Hess; ConocoPhillips,"",,"","",2016-12-31 00:00:00,2022-10-03 17:16:35.035581,oil-and-gas-production-and-transport
5110107,Bakken-US,Crescent Point Energy,,0.4480220218,Crescent Point Energy,Chord Energy; Continental Resources; Hess; ExxonMobil; ConocoPhillips; Enerplus,"",,"","",2017-12-31 00:00:00,2022-10-03 17:16:35.0377,oil-and-gas-production-and-transport
5110107,Bakken-US,Crescent Point Energy,,0.7626955902,Crescent Point Energy,Chord Energy; Continental Resources; Hess; ExxonMobil; Marathon Oil; ConocoPhillips,"",,"","",2018-12-31 00:00:00,2022-10-03 17:16:35.039913,oil-and-gas-production-and-transport
5110107,Bakken-US,Crescent Point Energy,,0.892300918,Crescent Point Energy,Chord Energy; Continental Resources; Hess; ExxonMobil; Marathon Oil; ConocoPhillips,"",,"","",2019-12-31 00:00:00,2022-10-03 17:16:35.042358,oil-and-gas-production-and-transport
5110107,Bakken-US,Crescent Point Energy,,0.9477162528,Crescent Point Energy,Hess; Continental Resources; Chord Energy; Marathon Oil; ExxonMobil,"",,"","",2020-12-31 00:00:00,2022-10-03 17:16:35.044852,oil-and-gas-production-and-transport
5110107,Bakken-US,Crescent Point Energy,,1.103294008,Crescent Point Energy,Continental Resources; Chord Energy; Hess; Marathon Oil; ExxonMobil; ConocoPhillips,"",,"","",2021-12-31 00:00:00,2022-10-03 17:16:35.047161,oil-and-gas-production-and-transport
5110107,Bakken-US,Devon Energy,,2.136580594,Devon Energy,Chord Energy; Continental Resources; Hess; ExxonMobil; ConocoPhillips,"",,"","",2015-12-31 00:00:00,2022-10-03 17:16:35.0325,oil-and-gas-production-and-transport
5110107,Bakken-US,Devon Energy,,2.191635174,Devon Energy,Chord Energy; Continental Resources; ExxonMobil; Hess; ConocoPhillips,"",,"","",2016-12-31 00:00:00,2022-10-03 17:16:35.034807,oil-and-gas-production-and-transport
5110107,Bakken-US,Devon Energy,,2.885225021,Devon Energy,Chord Energy; Continental Resources; Hess; ExxonMobil; ConocoPhillips; Enerplus,"",,"","",2017-12-31 00:00:00,2022-10-03 17:16:35.037132,oil-and-gas-production-and-transport
5110107,Bakken-US,Devon Energy,,3.423968713,Devon Energy,Chord Energy; Continental Resources; Hess; ExxonMobil; Marathon Oil; ConocoPhillips,"",,"","",2018-12-31 00:00:00,2022-10-03 17:16:35.039502,oil-and-gas-production-and-transport
5110107,Bakken-US,Devon Energy,,4.139264727,Devon Energy,Continental Resources; Chord Energy; Hess; Marathon Oil; ExxonMobil; ConocoPhillips,"",,"","",2021-12-31 00:00:00,2022-10-03 17:16:35.046652,oil-and-gas-production-and-transport
5110107,Bakken-US,Devon Energy,,4.317830238,Devon Energy,Chord Energy; Continental Resources; Hess; ExxonMobil; Marathon Oil; ConocoPhillips,"",,"","",2019-12-31 00:00:00,2022-10-03 17:16:35.041846,oil-and-gas-production-and-transport
5110107,Bakken-US,Devon Energy,,5.04968551,Devon Energy,Hess; Continental Resources; Chord Energy; Marathon Oil; ExxonMobil,"",,"","",2020-12-31 00:00:00,2022-10-03 17:16:35.04424,oil-and-gas-production-and-transport
5110107,Bakken-US,"DW Slate, LLC",,0.05427121456,DW Slate,Chord Energy; Continental Resources; Hess; ExxonMobil; Marathon Oil; ConocoPhillips,"",,"","",2019-12-31 00:00:00,2022-10-03 17:16:35.043079,oil-and-gas-production-and-transport
5110107,Bakken-US,"DW Slate, LLC",,0.05753913713,DW Slate,Continental Resources; Chord Energy; Hess; Marathon Oil; ExxonMobil; ConocoPhillips,"",,"","",2021-12-31 00:00:00,2022-10-03 17:16:35.047977,oil-and-gas-production-and-transport
5110107,Bakken-US,"DW Slate, LLC",,0.06055501856,DW Slate,Hess; Continental Resources; Chord Energy; Marathon Oil; ExxonMobil,"",,"","",2020-12-31 00:00:00,2022-10-03 17:16:35.045527,oil-and-gas-production-and-transport
5110107,Bakken-US,"DW Slate, LLC",,0.06819760343,DW Slate,Chord Energy; Continental Resources; Hess; ExxonMobil; Marathon Oil; ConocoPhillips,"",,"","",2018-12-31 00:00:00,2022-10-03 17:16:35.040628,oil-and-gas-production-and-transport
5110107,Bakken-US,"DW Slate, LLC",,0.08606421826,DW Slate,Chord Energy; Continental Resources; Hess; ExxonMobil; ConocoPhillips; Enerplus,"",,"","",2017-12-31 00:00:00,2022-10-03 17:16:35.038215,oil-and-gas-production-and-transport
5110107,Bakken-US,"DW Slate, LLC",,0.09233844977,DW Slate,Chord Energy; Continental Resources; Hess; ExxonMobil; ConocoPhillips,"",,"","",2015-12-31 00:00:00,2022-10-03 17:16:35.033544,oil-and-gas-production-and-transport
5110107,Bakken-US,"DW Slate, LLC",,0.09980719573,DW Slate,Chord Energy; Continental Resources; ExxonMobil; Hess; ConocoPhillips,"",,"","",2016-12-31 00:00:00,2022-10-03 17:16:35.035839,oil-and-gas-production-and-transport
5110107,Bakken-US,Eagle Mountain Energy Partners,,0.1639116472,Pearl Energy,Continental Resources; Chord Energy; Hess; Marathon Oil; ExxonMobil; ConocoPhillips,"",,"","",2021-12-31 00:00:00,2022-10-03 17:16:35.047718,oil-and-gas-production-and-transport
5110107,Bakken-US,Eagle Mountain Energy Partners,,0.1778690642,Pearl Energy,Hess; Continental Resources; Chord Energy; Marathon Oil; ExxonMobil,"",,"","",2020-12-31 00:00:00,2022-10-03 17:16:35.045268,oil-and-gas-production-and-transport
5110107,Bakken-US,Eagle Mountain Energy Partners,,0.2048204892,Pearl Energy,Chord Energy; Continental Resources; Hess; ExxonMobil; Marathon Oil; ConocoPhillips,"",,"","",2019-12-31 00:00:00,2022-10-03 17:16:35.042823,oil-and-gas-production-and-transport
5110107,Bakken-US,Eagle Mountain Energy Partners,,0.2561560231,Pearl Energy,Chord Energy; Continental Resources; Hess; ExxonMobil; Marathon Oil; ConocoPhillips,"",,"","",2018-12-31 00:00:00,2022-10-03 17:16:35.040369,oil-and-gas-production-and-transport
5110107,Bakken-US,Eagle Mountain Energy Partners,,0.352639618,Pearl Energy,Chord Energy; Continental Resources; Hess; ExxonMobil; ConocoPhillips; Enerplus,"",,"","",2017-12-31 00:00:00,2022-10-03 17:16:35.037906,oil-and-gas-production-and-transport
5110107,Bakken-US,Eagle Mountain Energy Partners,,0.4004094954,Pearl Energy,Chord Energy; Continental Resources; ExxonMobil; Hess; ConocoPhillips,"",,"","",2016-12-31 00:00:00,2022-10-03 17:16:35.035426,oil-and-gas-production-and-transport
5110107,Bakken-US,Eagle Mountain Energy Partners,,0.4587997189,Pearl Energy,Chord Energy; Continental Resources; Hess; ExxonMobil; ConocoPhillips,"",,"","",2015-12-31 00:00:00,2022-10-03 17:16:35.033076,oil-and-gas-production-and-transport
5110107,Bakken-US,Enerplus Corporation,,4.104744092,Enerplus,Continental Resources; Chord Energy; Hess; Marathon Oil; ExxonMobil; ConocoPhillips,"",,"","",2021-12-31 00:00:00,2022-10-03 17:16:35.046702,oil-and-gas-production-and-transport
5110107,Bakken-US,Enerplus Corporation,,4.442523392,Enerplus,Hess; Continental Resources; Chord Energy; Marathon Oil; ExxonMobil,"",,"","",2020-12-31 00:00:00,2022-10-03 17:16:35.044292,oil-and-gas-production-and-transport
5110107,Bakken-US,Enerplus Corporation,,4.673470784,Enerplus,Chord Energy; Continental Resources; Hess; ExxonMobil; ConocoPhillips,"",,"","",2015-12-31 00:00:00,2022-10-03 17:16:35.032189,oil-and-gas-production-and-transport
5110107,Bakken-US,Enerplus Corporation,,4.685088457,Enerplus,Chord Energy; Continental Resources; Hess; ExxonMobil; Marathon Oil; ConocoPhillips,"",,"","",2018-12-31 00:00:00,2022-10-03 17:16:35.039343,oil-and-gas-production-and-transport
5110107,Bakken-US,Enerplus Corporation,,4.793512449,Enerplus,Chord Energy; Continental Resources; ExxonMobil; Hess; ConocoPhillips,"",,"","",2016-12-31 00:00:00,2022-10-03 17:16:35.034494,oil-and-gas-production-and-transport
5110107,Bakken-US,Enerplus Corporation,,4.839687144,Enerplus,Chord Energy; Continental Resources; Hess; ExxonMobil; Marathon Oil; ConocoPhillips,"",,"","",2019-12-31 00:00:00,2022-10-03 17:16:35.041793,oil-and-gas-production-and-transport
5110107,Bakken-US,Enerplus Corporation,,4.862208649,Enerplus,Chord Energy; Continental Resources; Hess; ExxonMobil; ConocoPhillips; Enerplus,"",,"","",2017-12-31 00:00:00,2022-10-03 17:16:35.036876,oil-and-gas-production-and-transport
5110107,Bakken-US,EOG Resources,,2.129975478,EOG Resources,Continental Resources; Chord Energy; Hess; Marathon Oil; ExxonMobil; ConocoPhillips,"",,"","",2021-12-31 00:00:00,2022-10-03 17:16:35.046959,oil-and-gas-production-and-transport
5110107,Bakken-US,EOG Resources,,2.468912052,EOG Resources,Hess; Continental Resources; Chord Energy; Marathon Oil; ExxonMobil,"",,"","",2020-12-31 00:00:00,2022-10-03 17:16:35.044445,oil-and-gas-production-and-transport
5110107,Bakken-US,EOG Resources,,2.677172739,EOG Resources,Chord Energy; Continental Resources; Hess; ExxonMobil; Marathon Oil; ConocoPhillips,"",,"","",2019-12-31 00:00:00,2022-10-03 17:16:35.041999,oil-and-gas-production-and-transport
5110107,Bakken-US,EOG Resources,,3.404354411,EOG Resources,Chord Energy; Continental Resources; Hess; ExxonMobil; Marathon Oil; ConocoPhillips,"",,"","",2018-12-31 00:00:00,2022-10-03 17:16:35.039554,oil-and-gas-production-and-transport
5110107,Bakken-US,EOG Resources,,3.45149726,EOG Resources,Chord Energy; Continental Resources; ExxonMobil; Hess; ConocoPhillips,"",,"","",2016-12-31 00:00:00,2022-10-03 17:16:35.034702,oil-and-gas-production-and-transport
5110107,Bakken-US,EOG Resources,,3.537986313,EOG Resources,Chord Energy; Continental Resources; Hess; ExxonMobil; ConocoPhillips,"",,"","",2015-12-31 00:00:00,2022-10-03 17:16:35.032346,oil-and-gas-production-and-transport
5110107,Bakken-US,EOG Resources,,4.301157992,EOG Resources,Chord Energy; Continental Resources; Hess; ExxonMobil; ConocoPhillips; Enerplus,"",,"","",2017-12-31 00:00:00,2022-10-03 17:16:35.036977,oil-and-gas-production-and-transport
5110107,Bakken-US,ExxonMobil,,6.440660996,ExxonMobil,Chord Energy; Continental Resources; Hess; ExxonMobil; Marathon Oil; ConocoPhillips,"",,"","",2019-12-31 00:00:00,2022-10-03 17:16:35.041555,oil-and-gas-production-and-transport
5110107,Bakken-US,ExxonMobil,,6.684883357,ExxonMobil,Chord Energy; Continental Resources; Hess; ExxonMobil; Marathon Oil; ConocoPhillips,"",,"","",2018-12-31 00:00:00,2022-10-03 17:16:35.03919,oil-and-gas-production-and-transport
5110107,Bakken-US,ExxonMobil,,6.727255972,ExxonMobil,Continental Resources; Chord Energy; Hess; Marathon Oil; ExxonMobil; ConocoPhillips,"",,"","",2021-12-31 00:00:00,2022-10-03 17:16:35.046445,oil-and-gas-production-and-transport
5110107,Bakken-US,ExxonMobil,,6.820874031,ExxonMobil,Hess; Continental Resources; Chord Energy; Marathon Oil; ExxonMobil,"",,"","",2020-12-31 00:00:00,2022-10-03 17:16:35.044021,oil-and-gas-production-and-transport
5110107,Bakken-US,ExxonMobil,,6.834325469,ExxonMobil,Chord Energy; Continental Resources; Hess; ExxonMobil; ConocoPhillips,"",,"","",2015-12-31 00:00:00,2022-10-03 17:16:35.032033,oil-and-gas-production-and-transport
5110107,Bakken-US,ExxonMobil,,7.363959929,ExxonMobil,Chord Energy; Continental Resources; Hess; ExxonMobil; ConocoPhillips; Enerplus,"",,"","",2017-12-31 00:00:00,2022-10-03 17:16:35.036717,oil-and-gas-production-and-transport
5110107,Bakken-US,ExxonMobil,,8.602697351,ExxonMobil,Chord Energy; Continental Resources; ExxonMobil; Hess; ConocoPhillips,"",,"","",2016-12-31 00:00:00,2022-10-03 17:16:35.034291,oil-and-gas-production-and-transport
5110107,Bakken-US,Grayson Mill Energy,,2.253819653,EnCap Investments,Continental Resources; Chord Energy; Hess; Marathon Oil; ExxonMobil; ConocoPhillips,"",,"","",2021-12-31 00:00:00,2022-10-03 17:16:35.046904,oil-and-gas-production-and-transport
5110107,Bakken-US,Grayson Mill Energy,,3.37208212,EnCap Investments,Chord Energy; Continental Resources; Hess; ExxonMobil; Marathon Oil; ConocoPhillips,"",,"","",2019-12-31 00:00:00,2022-10-03 17:16:35.041949,oil-and-gas-production-and-transport
5110107,Bakken-US,Grayson Mill Energy,,3.52466861,EnCap Investments,Chord Energy; Continental Resources; ExxonMobil; Hess; ConocoPhillips,"",,"","",2016-12-31 00:00:00,2022-10-03 17:16:35.034649,oil-and-gas-production-and-transport
5110107,Bakken-US,Grayson Mill Energy,,3.533581713,EnCap Investments,Chord Energy; Continental Resources; Hess; ExxonMobil; Marathon Oil; ConocoPhillips,"",,"","",2018-12-31 00:00:00,2022-10-03 17:16:35.039447,oil-and-gas-production-and-transport
5110107,Bakken-US,Grayson Mill Energy,,3.774372715,EnCap Investments,Chord Energy; Continental Resources; Hess; ExxonMobil; ConocoPhillips; Enerplus,"",,"","",2017-12-31 00:00:00,2022-10-03 17:16:35.037082,oil-and-gas-production-and-transport
5110107,Bakken-US,Grayson Mill Energy,,3.891261999,EnCap Investments,Hess; Continental Resources; Chord Energy; Marathon Oil; ExxonMobil,"",,"","",2020-12-31 00:00:00,2022-10-03 17:16:35.044344,oil-and-gas-production-and-transport
5110107,Bakken-US,Grayson Mill Energy,,3.966433779,EnCap Investments,Chord Energy; Continental Resources; Hess; ExxonMobil; ConocoPhillips,"",,"","",2015-12-31 00:00:00,2022-10-03 17:16:35.032243,oil-and-gas-production-and-transport
5110107,Bakken-US,Hess,,7.586752103,Hess,Chord Energy; Continental Resources; Hess; ExxonMobil; Marathon Oil; ConocoPhillips,"",,"","",2018-12-31 00:00:00,2022-10-03 17:16:35.039086,oil-and-gas-production-and-transport
5110107,Bakken-US,Hess,,8.263247407,Hess,Chord Energy; Continental Resources; Hess; ExxonMobil; ConocoPhillips,"",,"","",2015-12-31 00:00:00,2022-10-03 17:16:35.031983,oil-and-gas-production-and-transport
5110107,Bakken-US,Hess,,8.291699489,Hess,Chord Energy; Continental Resources; Hess; ExxonMobil; ConocoPhillips; Enerplus,"",,"","",2017-12-31 00:00:00,2022-10-03 17:16:35.036666,oil-and-gas-production-and-transport
5110107,Bakken-US,Hess,,8.331537687,Hess,Chord Energy; Continental Resources; ExxonMobil; Hess; ConocoPhillips,"",,"","",2016-12-31 00:00:00,2022-10-03 17:16:35.034342,oil-and-gas-production-and-transport
5110107,Bakken-US,Hess,,8.761828964,Hess,Chord Energy; Continental Resources; Hess; ExxonMobil; Marathon Oil; ConocoPhillips,"",,"","",2019-12-31 00:00:00,2022-10-03 17:16:35.041454,oil-and-gas-production-and-transport
5110107,Bakken-US,Hess,,10.36706287,Hess,Continental Resources; Chord Energy; Hess; Marathon Oil; ExxonMobil; ConocoPhillips,"",,"","",2021-12-31 00:00:00,2022-10-03 17:16:35.046342,oil-and-gas-production-and-transport
5110107,Bakken-US,Hess,,12.55204402,Hess,Hess; Continental Resources; Chord Energy; Marathon Oil; ExxonMobil,"",,"","",2020-12-31 00:00:00,2022-10-03 17:16:35.043808,oil-and-gas-production-and-transport
5110107,Bakken-US,Hunt Oil,,0.329815563,RRH Energy,Chord Energy; Continental Resources; Hess; ExxonMobil; Marathon Oil; ConocoPhillips,"",,"","",2018-12-31 00:00:00,2022-10-03 17:16:35.040218,oil-and-gas-production-and-transport
5110107,Bakken-US,Hunt Oil,,0.3386449974,RRH Energy,Continental Resources; Chord Energy; Hess; Marathon Oil; ExxonMobil; ConocoPhillips,"",,"","",2021-12-31 00:00:00,2022-10-03 17:16:35.047496,oil-and-gas-production-and-transport
5110107,Bakken-US,Hunt Oil,,0.3550425595,RRH Energy,Chord Energy; Continental Resources; Hess; ExxonMobil; ConocoPhillips; Enerplus,"",,"","",2017-12-31 00:00:00,2022-10-03 17:16:35.0378,oil-and-gas-production-and-transport
5110107,Bakken-US,Hunt Oil,,0.4375777876,RRH Energy,Hess; Continental Resources; Chord Energy; Marathon Oil; ExxonMobil,"",,"","",2020-12-31 00:00:00,2022-10-03 17:16:35.04501,oil-and-gas-production-and-transport
5110107,Bakken-US,Hunt Oil,,0.4764650878,RRH Energy,Chord Energy; Continental Resources; ExxonMobil; Hess; ConocoPhillips,"",,"","",2016-12-31 00:00:00,2022-10-03 17:16:35.035325,oil-and-gas-production-and-transport
5110107,Bakken-US,Hunt Oil,,0.5146852323,RRH Energy,Chord Energy; Continental Resources; Hess; ExxonMobil; Marathon Oil; ConocoPhillips,"",,"","",2019-12-31 00:00:00,2022-10-03 17:16:35.042567,oil-and-gas-production-and-transport
5110107,Bakken-US,Hunt Oil,,0.6332249724,RRH Energy,Chord Energy; Continental Resources; Hess; ExxonMobil; ConocoPhillips,"",,"","",2015-12-31 00:00:00,2022-10-03 17:16:35.032871,oil-and-gas-production-and-transport
5110107,Bakken-US,Kraken Oil & Gas,,0.3136105779,Kayne Anderson,Chord Energy; Continental Resources; ExxonMobil; Hess; ConocoPhillips,"",,"","",2016-12-31 00:00:00,2022-10-03 17:16:35.035477,oil-and-gas-production-and-transport
5110107,Bakken-US,Kraken Oil & Gas,,0.4368145837,Kayne Anderson,Chord Energy; Continental Resources; Hess; ExxonMobil; ConocoPhillips; Enerplus,"",,"","",2017-12-31 00:00:00,2022-10-03 17:16:35.03775,oil-and-gas-production-and-transport
5110107,Bakken-US,Kraken Oil & Gas,,0.4799804495,Kayne Anderson,Chord Energy; Continental Resources; Hess; ExxonMobil; ConocoPhillips,"",,"","",2015-12-31 00:00:00,2022-10-03 17:16:35.032975,oil-and-gas-production-and-transport
5110107,Bakken-US,Kraken Oil & Gas,,1.181569927,Kayne Anderson,Continental Resources; Chord Energy; Hess; Marathon Oil; ExxonMobil; ConocoPhillips,"",,"","",2021-12-31 00:00:00,2022-10-03 17:16:35.047061,oil-and-gas-production-and-transport
5110107,Bakken-US,Kraken Oil & Gas,,1.204203463,Kayne Anderson,Chord Energy; Continental Resources; Hess; ExxonMobil; Marathon Oil; ConocoPhillips,"",,"","",2018-12-31 00:00:00,2022-10-03 17:16:35.039812,oil-and-gas-production-and-transport
5110107,Bakken-US,Kraken Oil & Gas,,1.542902506,Kayne Anderson,Hess; Continental Resources; Chord Energy; Marathon Oil; ExxonMobil,"",,"","",2020-12-31 00:00:00,2022-10-03 17:16:35.044598,oil-and-gas-production-and-transport
